date,video_id,title,published_at,duration,total_views,daily_views,like_count,comment_count,category_id,live_broadcast_content,privacy_status,upload_status,tags
2026-06-26,p1cEvNn88jM,Taylor Swift - I Forgot That You Existed (Official Audio),2019-08-23T04:00:06Z,PT2M52S,31539033,3926,343373,8389,10,none,public,processed,"[""Taylor"", ""Swift"", ""Forgot"", ""That"", ""You"", ""Existed"", ""(Visualizer)"", ""Pop""]"
2026-06-26,qrxsceexTBw,"Taylor Swift - ""Slut!"" (Taylor's Version) (From The Vault) (Lyric Video)",2023-10-27T04:00:30Z,PT3M6S,17105524,3824,284862,5860,10,none,public,processed,"[""Taylor"", ""Swift"", ""Slut!"", ""(Taylor's"", ""Version)"", ""(From"", ""The"", ""Vault)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-26,ShsfUTynzQU,Taylor Swift - Actually Romantic (Visualizer),2025-10-03T04:00:37Z,PT2M48S,8149845,3699,111701,8171,10,none,public,processed,"[""Taylor swift"", ""taylor"", ""swift"", ""taylor swift TLOAS"", ""TS12"", ""Showgirl"", ""The Life of a Showgirl"", ""new taylor swift"", ""taylor swift album""]"
2026-06-26,YPlNBb6I8qU,Taylor Swift - cowboy like me (Official Lyric Video),2020-12-11T05:00:23Z,PT4M40S,14792710,3668,184597,7116,10,none,public,processed,"[""taylor swift"", ""swift"", ""taylor"", ""cowboy like me"", ""taylor swift cowboy like me"", ""willow taylor swift"", ""willow video"", ""willow lyrics"", ""taylor swift lyrics"", ""evermore"", ""taylor swift evermore"", ""evermore taylor swift"", ""evermore album"", ""taylor swift album"", ""ever more"", ""taylor swift evermore album"", ""taylor swift new music"", ""evermore lyrics"", ""ever more lyrics"", ""evermore album lyrics"", ""ever more album lyrics""]"
2026-06-26,gOtOWeD9YJk,Taylor Swift - Chloe or Sam or Sophia or Marcus (Official Lyric Video),2024-04-20T00:00:18Z,PT3M39S,7230939,3633,60727,1740,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""taylor swift ttpd"", ""tortured poets department"", ""new taylor swift"", ""taylor swift album"", ""ts ttpd"", ""ttpd anthology"", ""taylor swift tortured poets department"", ""Chloe or Sam or Sophia or Marcus""]"
2026-06-26,rn0brgg2BpI,Taylor Swift - Sweet Nothing (Official Lyric Video),2022-10-22T00:00:34Z,PT3M13S,13845279,3561,158062,2621,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""sweet nothing"", ""sweet"", ""nothing"", ""midnights"", ""taylor swift new music"", ""taylor swift midnights"", ""taylor swift album"", ""taylor swift new album"", ""swifties"", ""taylors version"", ""taylor swift lyrics"", ""official taylor swift video"", ""taylor swift challenge"", ""anti hero challenge"", ""taylor swift tiktok""]"
2026-06-26,uEssK8o3jKg,Taylor Swift - Florida!!! (feat. Florence + The Machine) (Official Lyric Video),2024-04-20T00:00:31Z,PT3M40S,16200066,3552,121553,3719,10,none,public,processed,"[""taylor"", ""swift"", ""taylor swift ttpd"", ""tortured poets department"", ""new taylor swift"", ""taylor swift album"", ""ts ttpd"", ""ttpd anthology"", ""taylor swift tortured poets department"", ""taylor swift lyrics"", ""the tortured poets department""]"
2026-06-26,rnwD7veCoFQ,Taylor Swift - How You Get The Girl (Taylor's Version) (Lyric Video),2023-10-27T04:00:34Z,PT4M13S,8797125,3539,109711,2275,10,none,public,processed,"[""Taylor"", ""Swift"", ""How"", ""You"", ""Get"", ""The"", ""Girl"", ""(Taylor's"", ""Version)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-26,GTEFSuFfgnU,Taylor Swift - Death By A Thousand Cuts (Official Audio),2019-08-23T04:00:03Z,PT3M20S,19385114,3521,188028,4423,10,none,public,processed,"[""Taylor"", ""Swift"", ""Death"", ""Thousand"", ""Cuts"", ""(Visualizer)"", ""Pop""]"
2026-06-26,bAi80EylyXQ,Taylor Swift - The Bolter (Official Lyric Video),2024-04-20T00:00:26Z,PT4M3S,7732709,3517,62490,1622,10,none,public,processed,"[""taylor swift the bolter"", ""the bolter taylor swift"", ""the bolter lyrics"", ""taylor swift"", ""taylor"", ""swift"", ""taylor swift ttpd"", ""tortured poets department"", ""new taylor swift"", ""taylor swift album"", ""ts ttpd"", ""ttpd anthology"", ""taylor swift tortured poets department"", ""taylor swift lyrics"", ""taylor swift songs""]"
2026-06-26,eMcMbWl0fDk,Taylor Swift - Everything Has Changed (Taylor's Version) (Lyric Video) ft. Ed Sheeran,2021-11-12T05:00:12Z,PT4M9S,11445379,3506,203737,3727,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""everything has changed"", ""everything has changed taylor swift"", ""taylor swift everything has changed"", ""everything has changed official video"", ""everything has changed music video"", ""everything has changed red"", ""red"", ""taylor swift red"", ""everything has changed lyrics"", ""taylor swift everything has changed lyrics"", ""taylor everything has changed"", ""everything has changed taylor"", ""red taylor swift"", ""taylor swift new album""]"
2026-06-26,svcboYY81wU,Taylor Swift - The Fate of Ophelia (Visualizer),2025-10-03T04:01:14Z,PT3M50S,16213415,3486,247980,11085,10,none,public,processed,"[""Taylor swift"", ""taylor"", ""swift"", ""taylor swift TLOAS"", ""TS12"", ""Showgirl"", ""The Life of a Showgirl"", ""new taylor swift"", ""taylor swift album""]"
2026-06-26,X0Jti9F-oQA,Taylor Swift - Dear Reader (Official Lyric Video),2022-10-22T00:00:18Z,PT3M49S,7648492,3484,109601,2157,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""midnights"", ""taylor swift new music"", ""taylor swift midnights"", ""taylor swift album"", ""taylor swift new album"", ""swifties"", ""taylors version"", ""taylor swift lyrics"", ""official taylor swift video"", ""taylor swift challenge"", ""anti hero challenge"", ""taylor swift tiktok"", ""taylor swift deluxe"", ""dear reader""]"
2026-06-26,Ij6SgmK8KGQ,Taylor Swift - CANCELLED! (Visualizer),2025-10-03T04:00:24Z,PT3M36S,7764758,3439,110343,7271,10,none,public,processed,"[""Taylor swift"", ""taylor"", ""swift"", ""taylor swift TLOAS"", ""TS12"", ""Showgirl"", ""The Life of a Showgirl"", ""new taylor swift"", ""taylor swift album""]"
2026-06-26,EXLgZZE072g,Taylor Swift - evermore (Official Lyric Video) ft. Bon Iver,2020-12-11T05:00:02Z,PT5M5S,23410558,3364,369367,11999,10,none,public,processed,"[""taylor swift"", ""swift"", ""taylor"", ""bon iver"", ""taylor swift bon iver"", ""bon iver taylor swift"", ""willow video"", ""willow lyrics"", ""taylor swift lyrics"", ""evermore"", ""taylor swift evermore"", ""evermore taylor swift"", ""evermore album"", ""taylor swift album"", ""ever more"", ""taylor swift evermore album"", ""taylor swift new music"", ""evermore lyrics"", ""ever more lyrics"", ""evermore album lyrics"", ""ever more album lyrics"", ""bon iver evermore"", ""bon iver ever more"", ""bone iver""]"
2026-06-26,9nIOx-ezlzA,Taylor Swift - ivy (Official Lyric Video),2020-12-11T05:00:06Z,PT4M19S,18284629,3305,223831,7376,10,none,public,processed,"[""taylor swift"", ""swift"", ""taylor"", ""ivy"", ""taylor swift ivy"", ""ivy taylor swift"", ""willow video"", ""ivy lyrics"", ""taylor swift lyrics"", ""evermore"", ""taylor swift evermore"", ""evermore taylor swift"", ""evermore album"", ""taylor swift album"", ""ever more"", ""taylor swift evermore album"", ""taylor swift new music"", ""evermore lyrics"", ""ever more lyrics"", ""evermore album lyrics"", ""ever more album lyrics""]"
2026-06-26,n0cde-Km05o,Taylor Swift - The Best Day (Taylor's Version) (Official Music Video),2021-04-30T04:00:30Z,PT4M9S,7093012,3294,255031,8415,10,none,public,processed,"[""Taylor"", ""Swift"", ""The"", ""Best"", ""Day"", ""(Taylor’s"", ""Version)"", ""Country""]"
2026-06-26,2hBLC7E8v3A,Share your “fortnight” recap with #ForAFortnightChallenge 🤍 brought to you by YouTube Shorts,2024-04-20T00:02:45Z,PT16S,125522946,3190,4499551,47145,10,none,public,processed,[]
2026-06-26,3xGvCApIEQY,Taylor Swift - Cornelia Street (Live From Paris),2020-05-18T02:00:00Z,PT4M58S,9361722,3190,133018,4840,10,none,public,processed,"[""Taylor"", ""Swift"", ""Cornelia"", ""Street"", ""(Live"", ""From"", ""Paris"", ""Audio)"", ""Pop""]"
2026-06-26,IEPomqor2A8,"Taylor Swift - no body, no crime (Official Lyric Video) ft. HAIM",2020-12-11T05:00:10Z,PT3M38S,29278220,3115,446304,14690,10,none,public,processed,"[""taylor swift"", ""swift"", ""taylor"", ""willow"", ""taylor swift willow"", ""willow taylor swift"", ""willow video"", ""willow lyrics"", ""taylor swift lyrics"", ""evermore"", ""taylor swift evermore"", ""evermore taylor swift"", ""evermore album"", ""taylor swift album"", ""ever more"", ""taylor swift evermore album"", ""taylor swift new music"", ""evermore lyrics"", ""ever more lyrics"", ""evermore album lyrics"", ""ever more album lyrics"", ""haim"", ""taylor swift haim"", ""taylor swift haim song"", ""new haim song"", ""body""]"
2026-06-26,zI4DS5GmQWE,Taylor Swift - dorothea (Official Lyric Video),2020-12-11T05:00:33Z,PT3M45S,13621606,3107,266775,9261,10,none,public,processed,"[""taylor swift"", ""swift"", ""taylor"", ""dorothea"", ""taylor swift dorothea"", ""dorothea taylor swift"", ""willow video"", ""willow lyrics"", ""taylor swift lyrics"", ""evermore"", ""taylor swift evermore"", ""evermore taylor swift"", ""evermore album"", ""taylor swift album"", ""ever more"", ""taylor swift evermore album"", ""taylor swift new music"", ""evermore lyrics"", ""ever more lyrics"", ""evermore album lyrics"", ""ever more album lyrics""]"
2026-06-26,Uoey4W_3bos,Taylor Swift - Vigilante Shit (Official Lyric Video),2022-10-22T00:00:15Z,PT2M50S,19903754,3055,256874,4303,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""vigilante shit"", ""midnights"", ""taylor swift new music"", ""taylor swift midnights"", ""taylor swift album"", ""taylor swift new album"", ""swifties"", ""taylors version"", ""taylor swift lyrics"", ""official taylor swift video"", ""taylor swift challenge"", ""anti hero challenge"", ""taylor swift tiktok""]"
2026-06-26,9boiT64sm0Q,Taylor Swift - 22 (Taylor's Version) (Lyric Video),2021-11-12T05:00:04Z,PT3M52S,15511857,2959,292420,8775,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""22 taylor swift"", ""taylor swift 22"", ""22 official video"", ""22 music video"", ""22 red"", ""red"", ""taylor swift red"", ""22 lyrics"", ""taylor swift 22 lyrics"", ""taylor 22"", ""22 taylor"", ""red taylor swift"", ""taylor swift new album"", ""taylor swift new music"", ""red deluxe"", ""deluxe red"", ""taylor swift deluxe"", ""taylor deluxe"", ""deluxe taylor swift""]"
2026-06-26,yfWgXcrNQIw,Taylor Swift - Love Story (Live from New York City),2012-11-06T00:00:25Z,PT4M4S,19056944,2897,258423,6095,10,none,public,processed,"[""Taylor"", ""Swift"", ""Love"", ""Story"", ""(Live"", ""Letterman)"", ""Big"", ""Machine"", ""Records"", ""LLC"", ""Pop"", ""Country""]"
2026-06-26,WuvhOD-mP8M,Taylor Swift - ‘tis the damn season (Official Lyric Video),2020-12-11T05:00:05Z,PT3M56S,18348102,2891,234550,6150,10,none,public,processed,"[""taylor swift"", ""swift"", ""taylor"", ""willow"", ""taylor swift willow"", ""willow taylor swift"", ""willow video"", ""willow lyrics"", ""taylor swift lyrics"", ""evermore"", ""taylor swift evermore"", ""evermore taylor swift"", ""evermore album"", ""taylor swift album"", ""ever more"", ""taylor swift evermore album"", ""taylor swift new music"", ""evermore lyrics"", ""ever more lyrics"", ""evermore album lyrics"", ""ever more album lyrics"", ""tis the season""]"
2026-06-26,ptSjNWnzpjg,Taylor Swift - Fearless,2010-02-26T17:13:59Z,PT4M11S,65835896,2829,303810,18574,10,none,public,processed,"[""Taylor"", ""Swift"", ""Big"", ""Machine"", ""Records"", ""LLC"", ""Country""]"
2026-06-26,AccGdO5XeZY,I Bet You Think About Me (Taylor's Version) (From The Vault) (Lyric Video),2021-11-12T05:00:04Z,PT4M49S,11204959,2765,129519,2859,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""bet you think about me"", ""bet you think about me taylor swift"", ""taylor swift bet you think about me"", ""bet you think about me official video"", ""bet you think about me music video"", ""bet you think about me red"", ""red"", ""taylor swift red"", ""bet you think about me lyrics"", ""taylor swift bet you think about me lyrics"", ""taylor bet you think about me"", ""bet you think about me taylor"", ""red taylor swift"", ""new""]"
2026-06-26,orXAg5dIMa8,Taylor Swift - betty (Live from the 2020 Academy of Country Music Awards),2020-09-17T06:00:03Z,PT5M17S,26171948,2763,614013,29230,10,none,public,processed,"[""Taylor Swift"", ""Taylor Swift live"", ""ACM"", ""ACM Awards"", ""Taylor ACM"", ""betty"", ""betty live"", ""betty ACM"", ""Taylor Swift betty"", ""Taylor betty"", ""country live"", ""folklore"", ""folklore live"", ""folklore betty"", ""Academy of Country Music Awards""]"
2026-06-26,Pz-f9mM3Ms8,Taylor Swift - gold rush (Official Lyric Video),2020-12-11T05:00:03Z,PT3M9S,19809829,2624,284055,8926,10,none,public,processed,"[""taylor swift"", ""swift"", ""taylor"", ""gold rush"", ""taylor swift gold rush"", ""gold rush taylor swift"", ""gold rush video"", ""willow lyrics"", ""taylor swift lyrics"", ""evermore"", ""taylor swift evermore"", ""evermore taylor swift"", ""evermore album"", ""taylor swift album"", ""ever more"", ""taylor swift evermore album"", ""taylor swift new music"", ""evermore lyrics"", ""ever more lyrics"", ""evermore album lyrics"", ""ever more album lyrics""]"
2026-06-26,pCH4QrSx2Jg,Taylor Swift - The Last Time (Taylor's Version) (Lyric Video) ft. Gary Lightbody,2021-11-12T05:00:15Z,PT5M,12263551,2551,178628,3549,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""the last time"", ""the last time taylor swift"", ""taylor swift the last time"", ""the last time official video"", ""the last time music video"", ""the last time red"", ""red"", ""taylor swift red"", ""the last time lyrics"", ""taylor swift the last time lyrics"", ""taylor the last time"", ""the last time taylor"", ""red taylor swift"", ""taylor swift new album"", ""taylor swift new music"", ""red deluxe"", ""deluxe red"", ""taylor swift deluxe"", ""taylor deluxe"", ""deluxe taylor swift""]"
2026-06-26,JhICcmiIE80,Taylor Swift - Wonderland (Taylor's Version) (Lyric Video),2023-10-27T04:00:08Z,PT4M11S,7579524,2545,109229,2550,10,none,public,processed,"[""Taylor"", ""Swift"", ""Wonderland"", ""(Taylor's"", ""Version)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-26,2d1wKn-oJnA,Taylor Swift - I Think He Knows (Official Audio),2019-08-23T04:00:01Z,PT2M55S,21114183,2537,220365,5845,10,none,public,processed,"[""Taylor"", ""Swift"", ""taylor swift"", ""taylor swift i think he knows"", ""i think he knows taylor"", ""i think he knows taylor swift"", ""taylor swift lover""]"
2026-06-26,qsUK-BG5OQQ,Taylor Swift - Breathe (Taylor's Version) (Lyric Video) ft. Colbie Caillat,2021-04-09T04:00:30Z,PT4M26S,10865318,2498,164505,5404,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""colbie caillat"", ""colbie"", ""callait"", ""breathe"", ""breathe taylor swift"", ""taylor breathe"", ""breathe taylor’s version"", ""taylor’s version"", ""taylors version"", ""taylor swift new album"", ""taylor swift new music"", ""fearless taylor’s version"", ""fearless taylors version"", ""official taylor swift lyrics"", ""taylor rerecord"", ""taylor reissue"", ""taylor new version"", ""fearless rerecord"", ""fearless remaster"", ""fearless new version"", ""taylor swift fearless""]"
2026-06-26,2Shv-eeNmY4,The Opalite video is out now. Visit TaylorSwift.com for more,2026-02-06T13:16:08Z,PT24S,4360941,2479,127658,2967,10,none,public,processed,[]
2026-06-26,EH70M5OeS4o,Taylor Swift - Better Than Revenge (Taylor's Version) (Lyric Video),2023-07-07T04:00:14Z,PT3M44S,11490015,2447,184295,6151,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""speak now taylors version"", ""taylor’s version"", ""speak now TV"", ""speak now taylor’s version"", ""speak now from the vault"", ""speak now vault songs"", ""speak now recrecording"", ""new taylor swift"", ""taylor swift album"", ""taylor swift speak now"", ""taylor speak now""]"
2026-06-26,0jTGzm-6cYE,Taylor Swift - I Know Places (Taylor's Version) (Lyric Video),2023-10-27T04:00:00Z,PT3M21S,7892246,2391,117604,3266,10,none,public,processed,"[""Taylor"", ""Swift"", ""Know"", ""Places"", ""(Taylor's"", ""Version)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-26,BpkmUfv1I4Q,Taylor Swift - I Hate It Here (Official Lyric Video),2024-04-20T00:10:39Z,PT4M8S,8660003,2388,110036,5214,10,none,public,processed,"[""taylor swift i hate it here"", ""i hate it here taylor swift"", ""taylor swift"", ""taylor"", ""swift"", ""taylor swift ttpd"", ""tortured poets department"", ""new taylor swift"", ""taylor swift album"", ""ts ttpd"", ""ttpd anthology"", ""taylor swift tortured poets department""]"
2026-06-26,w1AV_35zVwU,Taylor Swift - I Almost Do (Taylor's Version) (Lyric Video),2021-11-12T05:00:21Z,PT4M5S,8735186,2345,139317,3065,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""amost do"", ""amost do taylor swift"", ""taylor swift amost do"", ""amost do official video"", ""amost do music video"", ""amost do red"", ""red"", ""taylor swift red"", ""amost do lyrics"", ""taylor swift amost do lyrics"", ""taylor amost do"", ""almost do taylor"", ""red taylor swift"", ""taylor swift new album"", ""taylor swift new music"", ""red deluxe"", ""deluxe red"", ""taylor swift deluxe"", ""taylor deluxe"", ""deluxe taylor swift""]"
2026-06-26,Uzii44SDYFA,Taylor Swift - cardigan / august / willow (Live From The 63rd GRAMMYs ® / 2021),2021-03-15T23:44:03Z,PT5M25S,11447546,2321,593581,28130,10,none,public,processed,"[""Taylor swift"", ""taylor swift grammys"", ""taylor grammys"", ""swift"", ""grammys live"", ""grammys performance"", ""evermore"", ""taylor swift evermore"", ""folklore"", ""taylor swift folklore"", ""fearless"", ""taylor swift fearless"", ""cardigan"", ""taylor swift cardigan"", ""willow"", ""taylor swift willow"", ""august"", ""taylor swift august"", ""taylor live"", ""taylor swift live""]"
2026-06-26,4cC6fw8EqWU,Taylor Swift - Haunted (Taylor's Version) (Lyric Video),2023-07-07T04:00:03Z,PT4M9S,8898745,2310,146243,4939,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""speak now taylors version"", ""taylor’s version"", ""speak now TV"", ""speak now taylor’s version"", ""speak now from the vault"", ""speak now vault songs"", ""speak now recrecording"", ""new taylor swift"", ""taylor swift album"", ""taylor swift speak now"", ""taylor speak now""]"
2026-06-26,T62maKYX9tU,Taylor Swift - ...Ready For It? (Audio),2017-09-03T12:07:45Z,PT3M29S,68829033,2266,613198,43775,10,none,public,processed,"[""Taylor Swift"", ""reputation"", ""...Ready For It?"", ""Ready For It"", ""Ready For It?""]"
2026-06-26,-qee6dFKlw4,Taylor Swift - High Infidelity (Official Lyric Video),2022-10-22T00:00:00Z,PT3M57S,11255121,2256,132741,3344,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""midnights"", ""taylor swift new music"", ""taylor swift midnights"", ""taylor swift album"", ""taylor swift new album"", ""swifties"", ""taylors version"", ""taylor swift lyrics"", ""official taylor swift video"", ""taylor swift challenge"", ""anti hero challenge"", ""taylor swift tiktok"", ""taylor swift deluxe"", ""high infidelity""]"
2026-06-26,ySZGZrcqvr4,Taylor Swift - Paris (Official Lyric Video),2022-10-22T00:00:37Z,PT3M20S,10862398,2235,126067,2184,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""midnights"", ""taylor swift new music"", ""taylor swift midnights"", ""taylor swift album"", ""taylor swift new album"", ""swifties"", ""taylors version"", ""taylor swift lyrics"", ""official taylor swift video"", ""taylor swift challenge"", ""anti hero challenge"", ""taylor swift tiktok"", ""taylor swift deluxe"", ""paris""]"
2026-06-26,c_p_TBaHvos,Taylor Swift - coney island (Lyric Video) ft. The National,2020-12-11T05:00:08Z,PT4M38S,14850745,2201,184868,6541,10,none,public,processed,"[""taylor swift"", ""swift"", ""taylor"", ""coney island"", ""taylor swift coney island"", ""willow taylor swift"", ""willow video"", ""willow lyrics"", ""taylor swift lyrics"", ""evermore"", ""taylor swift evermore"", ""evermore taylor swift"", ""evermore album"", ""taylor swift album"", ""ever more"", ""taylor swift evermore album"", ""taylor swift new music"", ""evermore lyrics"", ""ever more lyrics"", ""evermore album lyrics"", ""ever more album lyrics"", ""the national taylor swift"", ""the national taylor swift coney island""]"
2026-06-26,xxrf_QBD5DE,Taylor Swift - Question...? (Official Lyric Video),2022-10-22T00:00:35Z,PT3M35S,16084295,2191,158988,2758,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""question"", ""midnights"", ""taylor swift new music"", ""taylor swift midnights"", ""taylor swift album"", ""taylor swift new album"", ""swifties"", ""taylors version"", ""taylor swift lyrics"", ""official taylor swift video"", ""taylor swift challenge"", ""anti hero challenge"", ""taylor swift tiktok""]"
2026-06-26,rqQHa2HcGtM,Taylor Swift - long story short (Official Lyric Video),2020-12-11T05:00:11Z,PT3M41S,13994122,2175,212001,5237,10,none,public,processed,"[""taylor swift"", ""swift"", ""taylor"", ""long story short"", ""taylor swift long story short"", ""long story short taylor swift"", ""willow video"", ""willow lyrics"", ""taylor swift lyrics"", ""evermore"", ""taylor swift evermore"", ""evermore taylor swift"", ""evermore album"", ""taylor swift album"", ""ever more"", ""taylor swift evermore album"", ""taylor swift new music"", ""evermore lyrics"", ""ever more lyrics"", ""evermore album lyrics"", ""ever more album lyrics""]"
2026-06-26,6DP4q_1EgQQ,Taylor Swift – mad woman (Official Lyric Video),2020-07-24T04:00:02Z,PT3M59S,15412179,2146,263397,8500,10,none,public,processed,"[""Taylor"", ""Swift"", ""mad"", ""woman"", ""(Lyric"", ""Video)"", ""Alternative""]"
2026-06-26,QuijXg8wm28,Taylor Swift - The Last Time ft. Gary Lightbody,2013-11-16T01:06:06Z,PT3M48S,51869909,2107,380957,11101,10,none,public,processed,"[""Taylor Swift"", ""The Last Time"", ""Big Machine"", ""Records"", ""LLC"", ""Pop"", ""Gary Lightbody"", ""Snow Patrol"", ""duet"", ""live"", ""Red tour"", ""new song"", ""new video""]"
2026-06-26,p1Zt47V3pPw,"Taylor performs ""Blank Space"" at The GRAMMY Museum",2016-01-07T21:03:14Z,PT5M57S,24686095,2102,482271,13878,10,none,public,processed,"[""Taylor Swift"", ""Blank Space"", ""1989 Album"", ""1989"", ""Acoustic"", ""GRAMMY Museum""]"
2026-06-26,OGDkg3QiJmk,"Taylor Performs ""Wildest Dreams"" at The GRAMMY Museum",2016-01-05T02:34:16Z,PT4M6S,24877126,2092,432261,14102,10,none,public,processed,"[""Taylor Swift"", ""GRAMMY Museum"", ""1989"", ""Wildest Dreams""]"
2026-06-26,g_meC49cN5k,Back in the office… 😎 #MiamiTSTheErasTour,2024-10-18T14:20:25Z,PT18S,3928229,2071,249156,14511,10,none,public,processed,[]
2026-06-26,vUHDR6Rg3Y4,Taylor Swift - Jump Then Fall (Taylor's Version) (Lyric Video),2021-04-09T04:00:27Z,PT3M58S,6210544,2068,112076,2951,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""jump then fall"", ""taylor jump then fall"", ""jump then fall taylor’s version"", ""taylor’s version"", ""taylors version"", ""taylor swift new album"", ""taylor swift new music"", ""taylor swift lyrics"", ""fearless"", ""fearless taylor’s version"", ""fearless taylors version"", ""official taylor swift lyrics"", ""taylor rerecord"", ""taylor reissue"", ""taylor new version"", ""fearless rerecord"", ""fearless remaster"", ""fearless new version"", ""taylor swift fearless""]"
2026-06-26,tMhiHrL7rPE,Taylor Swift - Hey Stephen (Taylor's Version) (Lyric Video),2021-04-09T04:00:23Z,PT4M17S,10115083,2039,171792,5759,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""hey stephen"", ""taylor hey stephen"", ""hey stephen taylor’s version"", ""taylor’s version"", ""taylors version"", ""taylor swift new album"", ""taylor swift new music"", ""taylor swift lyrics"", ""fearless"", ""fearless taylor’s version"", ""fearless taylors version"", ""official taylor swift lyrics"", ""taylor rerecord"", ""taylor reissue"", ""taylor new version"", ""fearless rerecord"", ""fearless remaster"", ""fearless new version"", ""taylor swift fearless"", ""taylor swift rerecord""]"
2026-06-26,rc6NKSVv2fw,Taylor Swift - Eldest Daughter (Visualizer),2025-10-03T04:01:08Z,PT4M11S,6276716,2027,115163,4837,10,none,public,processed,"[""Taylor swift"", ""taylor"", ""swift"", ""taylor swift TLOAS"", ""TS12"", ""Showgirl"", ""The Life of a Showgirl"", ""new taylor swift"", ""taylor swift album""]"
2026-06-26,DNaSlUYIXBg,Taylor Swift - You're Not Sorry (Taylor's Version) (Lyric Video),2021-04-09T04:00:03Z,PT4M23S,10704694,2016,183404,5110,10,none,public,processed,"[""taylor swift"", ""taylor"", ""swift"", ""you’re not sorry"", ""you’re not sorry taylor swift"", ""taylor you’re not sorry"", ""you’re not sorry taylor’s version"", ""taylor’s version"", ""taylor swift new album"", ""taylor swift new music"", ""taylor swift lyrics"", ""fearless"", ""fearless taylor’s version"", ""fearless taylors version"", ""official taylor swift lyrics"", ""taylor rerecord"", ""taylor reissue"", ""taylor new version"", ""fearless rerecord"", ""fearless remaster"", ""fearless new version""]"
2026-06-26,IVQqOzFKN2M,"It’s me, 👋 sharing ALL the problems. Join the #TSAntiHeroChallenge brought to you by YouTube Shorts",2022-11-04T14:53:16Z,PT16S,64668759,1990,2787605,18251,10,none,public,processed,[]
2026-06-26,ZGBPKYbzSXs,Taylor Swift - Suburban Legends (Taylor's Version) (From The Vault) (Lyric Video),2023-10-27T04:00:19Z,PT2M57S,6419511,1974,95984,2424,10,none,public,processed,"[""Taylor"", ""Swift"", ""Suburban"", ""Legends"", ""(Taylor's"", ""Version)"", ""(From"", ""The"", ""Vault)"", ""(Lyric"", ""Video)"", ""Pop"", ""Taylor swift"", ""taylor"", ""swift"", ""taylor swift 1989"", ""taylors version"", ""taylor swift music"", ""new taylor swift music"", ""1989"", ""taylor swift from the vault"", ""taylor swift vault songs"", ""1989 taylor’s version from the vault"", ""1989 from the vault""]"
2026-06-26,yX2kZ8OIsfU,Taylor Swift - The Fate of Ophelia (The Chainsmokers Remix) (Visualizer),2025-11-28T05:01:16Z,PT3M,1970800,1940,42492,2126,10,none,public,processed,"[""Taylor swift"", ""taylor"", ""swift"", ""taylor swift TLOAS"", ""TS12"", ""Showgirl"", ""The Life of a Showgirl"", ""new taylor swift"", ""taylor swift album""]"
2026-06-26,9Sx8MWI8qTU,Taylor Swift - Honey (Visualizer),2025-10-03T04:00:11Z,PT3M6S,5226708,1928,89281,4030,10,none,public,processed,"[""Taylor swift"", ""taylor"", ""swift"", ""taylor swift TLOAS"", ""TS12"", ""Showgirl"", ""The Life of a Showgirl"", ""new taylor swift"", ""taylor swift album""]"
