date,week_start,rank,album_id,title,weekly_streams,units_am,units_am_ts,units_am_overall,units_spotify,units_charts,units_surplus,total_units,track_count,prev_rank,change,rank_change,percentage_change,weeks_on_chart,peak_position,times_at_peak
2026-04-01,2026-03-26,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),8070594,1898392,1898390,0,5649416,0,8070594,7547808,22,12,,0,-0.4,65,9,19
2026-04-01,2026-03-26,13,red,Red,8049141,1052156,1052160,0,5634398,0,8049141,6686554,20,13,,0,14.9,65,12,16
2026-04-01,2026-03-26,14,speak_now,Speak Now,7469360,450864,450860,0,5228551,0,7469360,5679415,17,14,,0,4.7,44,10,1
2026-04-01,2026-03-26,15,taylor_swift,Taylor Swift,3733958,1549520,1549520,0,2613771,0,3733958,4163291,15,15,,0,2.7,65,12,21
2026-04-02,2026-03-27,1,the_life_of_a_showgirl,The Life of a Showgirl,69369034,10950270,9437810,1512460,60771397,40710239,28658795,71721667,32,1,,0,0.8,52,1,52
2026-04-02,2026-03-27,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,39341183,4882746,4882760,0,27753572,715809,38625374,32636318,32,2,,0,0.2,130,1,33
2026-04-02,2026-03-27,3,1989,1989,34570610,2776483,2776480,0,26941102,9138916,25431694,29717585,17,3,,0,0.2,130,3,8
2026-04-02,2026-03-27,4,lover,Lover,31535710,4643256,4631670,11610,22198485,411631,31124079,26841741,18,4,,0,0.2,130,3,76
2026-04-02,2026-03-27,5,reputation,reputation,23412492,3064885,3064900,0,16388744,0,23412492,19453629,15,5,,0,-0.0,130,2,2
2026-04-02,2026-03-27,6,midnights,Midnights,22974469,2750118,2750110,0,16082129,0,22974469,18832247,24,6,,0,-0.3,130,4,60
2026-04-02,2026-03-27,7,fearless_taylor_s_version,Fearless (Taylor's Version),21808222,3071489,3071480,0,15265754,0,21808222,18337243,29,7,,0,0.2,130,5,20
2026-04-02,2026-03-27,8,folklore,folklore,21371278,2439284,2439290,0,14960913,3397,21367881,17400197,26,8,,0,2.4,130,1,45
2026-04-02,2026-03-27,9,red_taylor_s_version,Red (Taylor's Version),17789907,3084299,3084300,0,12452931,0,17789907,15537230,34,9,,0,-0.2,130,7,9
2026-04-02,2026-03-27,10,1989_taylor_s_version,1989 (Taylor's Version),13186734,1477102,1477110,0,9230714,0,13186734,10707816,22,10,,0,0.0,130,5,6
2026-04-02,2026-03-27,11,evermore,evermore,11701138,1770808,1770810,0,8190795,0,11701138,9961603,17,11,,0,0.3,130,10,10
2026-04-02,2026-03-27,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),8036784,1898392,1898390,0,5625747,0,8036784,7524139,22,12,,0,-0.3,130,9,38
2026-04-02,2026-03-27,13,red,Red,8053363,1040897,1040900,0,5637354,0,8053363,6678251,20,13,,0,-0.1,130,12,33
2026-04-02,2026-03-27,14,speak_now,Speak Now,7445797,450320,450320,0,5212058,0,7445797,5662378,17,14,,0,-0.3,88,9,1
2026-04-02,2026-03-27,15,taylor_swift,Taylor Swift,3718467,1549520,1549520,0,2602926,0,3718467,4152446,15,15,,0,-0.3,130,12,42
2026-04-08,2026-04-02,1,the_life_of_a_showgirl,The Life of a Showgirl,63549596,7858530,6797130,1061400,55414503,36432626,27116970,63273033,32,1,,0,-11.0,27,1,27
2026-04-08,2026-04-02,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,38411453,3643819,3643820,0,26996664,362153,38049300,30640483,32,2,,0,-5.9,66,1,16
2026-04-08,2026-04-02,3,1989,1989,33910432,2063127,2063120,0,26437470,9000564,24909868,28500597,17,3,,0,-3.9,66,3,5
2026-04-08,2026-04-02,4,lover,Lover,31185356,3374762,3364640,10140,22308708,1596533,29588823,25683470,18,4,,0,-4.1,66,3,38
2026-04-08,2026-04-02,5,fearless_taylor_s_version,Fearless (Taylor's Version),21639699,3025382,3025380,0,15147789,0,21639699,18173171,29,7,,2,-0.7,66,5,12
2026-04-08,2026-04-02,6,reputation,reputation,22701417,2268742,2268760,0,15890993,0,22701417,18159735,15,5,,-1,-6.7,66,2,1
2026-04-08,2026-04-02,7,midnights,Midnights,22432357,2200485,2200480,0,15702648,0,22432357,17903133,24,6,,-1,-5.2,66,4,30
2026-04-08,2026-04-02,8,folklore,folklore,20870558,1127568,1127570,0,14613269,12932,20857626,15740837,26,8,,0,-7.4,66,1,23
2026-04-08,2026-04-02,9,red_taylor_s_version,Red (Taylor's Version),17109223,2802142,2802130,0,11976456,0,17109223,14778598,34,9,,0,-5.1,66,7,4
2026-04-08,2026-04-02,10,1989_taylor_s_version,1989 (Taylor's Version),12681784,1158125,1158120,0,8877249,0,12681784,10035374,22,10,,0,-6.3,66,5,3
2026-04-08,2026-04-02,11,evermore,evermore,11409181,1663279,1663280,0,7986424,0,11409181,9649703,17,11,,0,-2.8,66,10,5
2026-04-08,2026-04-02,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7727363,1928999,1929000,0,5409154,0,7727363,7338153,22,12,,0,-2.8,66,9,19
2026-04-08,2026-04-02,13,red,Red,7687014,594049,594050,0,5380910,0,7687014,5974959,20,13,,0,-10.6,66,12,16
2026-04-08,2026-04-02,14,speak_now,Speak Now,7154926,411223,411220,0,5008448,0,7154926,5419671,17,14,,0,-4.6,45,10,1
2026-04-08,2026-04-02,15,taylor_swift,Taylor Swift,3518654,1549520,1549520,0,2463058,0,3518654,4012578,15,15,,0,-3.6,66,12,21
2026-04-09,2026-04-03,1,the_life_of_a_showgirl,The Life of a Showgirl,62666241,7671948,6737740,934210,54678622,36040849,26625392,62350570,32,1,,0,-1.5,54,1,54
2026-04-09,2026-04-03,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,38532960,3605434,3605440,0,27051146,260254,38272706,30656580,32,2,,0,0.1,132,1,33
2026-04-09,2026-04-03,3,1989,1989,33813411,2112731,2112730,0,26335983,8888646,24924765,28448714,17,3,,0,-0.2,132,3,10
2026-04-09,2026-04-03,4,lover,Lover,31323913,3378536,3368210,10330,22745903,2730547,28593366,26124439,18,4,,0,1.7,132,3,76
2026-04-09,2026-04-03,5,reputation,reputation,22887782,2259257,2259260,0,16021446,0,22887782,18280703,15,6,,1,0.7,132,2,2
2026-04-09,2026-04-03,6,fearless_taylor_s_version,Fearless (Taylor's Version),21730821,3025623,3025620,0,15211576,0,21730821,18237199,29,5,,-1,0.4,132,5,21
2026-04-09,2026-04-03,7,midnights,Midnights,22567972,2212070,2212090,0,15797579,0,22567972,18009649,24,7,,0,0.6,132,4,60
2026-04-09,2026-04-03,8,folklore,folklore,20477441,1099344,1099350,0,14338088,12932,20464509,15437432,26,8,,0,-1.9,132,1,45
2026-04-09,2026-04-03,9,red_taylor_s_version,Red (Taylor's Version),17178777,2815677,2815670,0,12025143,0,17178777,14840820,34,9,,0,0.4,132,7,9
2026-04-09,2026-04-03,10,1989_taylor_s_version,1989 (Taylor's Version),12708908,1159366,1159360,0,8896236,0,12708908,10055602,22,10,,0,0.2,132,5,6
2026-04-09,2026-04-03,11,evermore,evermore,11353589,1661751,1661750,0,7947509,0,11353589,9609260,17,11,,0,-0.4,132,10,10
2026-04-09,2026-04-03,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7731493,1928999,1929000,0,5412044,0,7731493,7341043,22,12,,0,0.0,132,9,38
2026-04-09,2026-04-03,13,red,Red,7680741,600819,600820,0,5376518,0,7680741,5977337,20,13,,0,0.0,132,12,33
2026-04-09,2026-04-03,14,speak_now,Speak Now,7215080,411223,411220,0,5050556,0,7215080,5461779,17,14,,0,0.8,90,9,1
2026-04-09,2026-04-03,15,taylor_swift,Taylor Swift,3523771,1549520,1549520,0,2466637,0,3523771,4016157,15,15,,0,0.1,132,12,42
2026-04-15,2026-04-09,1,the_life_of_a_showgirl,The Life of a Showgirl,61476421,10786048,9465570,1320480,53691727,35527441,25948980,64477775,32,1,,0,1.9,28,1,28
2026-04-15,2026-04-09,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,38445457,5185127,5185160,0,26950638,129393,38316064,32135765,32,2,,0,4.9,67,1,16
2026-04-15,2026-04-09,3,1989,1989,33526832,2823609,2823610,0,24847894,4597041,28929791,27671503,17,3,,0,-2.9,67,3,6
2026-04-15,2026-04-09,4,lover,Lover,31512603,5021577,5009890,11700,22504421,1485331,30027272,27525998,18,4,,0,7.2,67,3,38
2026-04-15,2026-04-09,5,midnights,Midnights,22589052,3243412,3243420,0,15812334,0,22589052,19055746,24,7,,2,6.4,67,4,30
2026-04-15,2026-04-09,6,reputation,reputation,22649824,3075940,3075940,0,15854877,0,22649824,18930817,15,6,,0,4.2,67,2,1
2026-04-15,2026-04-09,7,fearless_taylor_s_version,Fearless (Taylor's Version),22020560,3197778,3197770,0,15414390,0,22020560,18612168,29,5,,-2,2.4,67,5,12
2026-04-15,2026-04-09,8,red_taylor_s_version,Red (Taylor's Version),17617572,3129032,3129040,0,12332300,0,17617572,15461332,34,9,,1,4.6,67,7,4
2026-04-15,2026-04-09,9,folklore,folklore,19629457,1551424,1551430,0,13740620,0,19629457,15292044,26,8,,-1,-2.9,67,1,23
2026-04-15,2026-04-09,10,1989_taylor_s_version,1989 (Taylor's Version),12798961,1797781,1797780,0,8959272,0,12798961,10757053,22,10,,0,7.2,67,5,3
2026-04-15,2026-04-09,11,evermore,evermore,11214046,1963708,1963710,0,7849832,0,11214046,9813540,17,11,,0,1.7,67,10,5
2026-04-15,2026-04-09,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7747652,1992240,1992240,0,5423356,0,7747652,7415596,22,12,,0,1.1,67,9,19
2026-04-15,2026-04-09,13,red,Red,7694424,936200,936200,0,5386096,0,7694424,6322296,20,13,,0,5.8,67,12,16
2026-04-15,2026-04-09,14,speak_now,Speak Now,7346858,462371,462370,0,5142801,0,7346858,5605172,17,14,,0,3.4,46,10,1
2026-04-15,2026-04-09,15,taylor_swift,Taylor Swift,3490669,1549520,1549520,0,2443467,0,3490669,3992987,15,15,,0,-0.5,67,12,21
2026-04-16,2026-04-10,1,the_life_of_a_showgirl,The Life of a Showgirl,61146544,10972645,9577290,1395350,53419378,35389324,25757220,64392023,32,1,,0,-0.1,56,1,56
2026-04-16,2026-04-10,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,38195297,5148077,5148090,0,26772788,120272,38075025,31920865,32,2,,0,-0.7,134,1,33
2026-04-16,2026-04-10,3,1989,1989,33347015,2795026,2795030,0,24361167,3394191,29952824,27156193,17,3,,0,-1.9,134,3,12
2026-04-16,2026-04-10,4,lover,Lover,31246229,5098111,5086670,11440,21957239,282928,30963301,27055350,18,4,,0,-1.7,134,3,76
2026-04-16,2026-04-10,5,midnights,Midnights,22356059,3251060,3251060,0,15649241,0,22356059,18900301,24,5,,0,-0.8,134,4,60
2026-04-16,2026-04-10,6,reputation,reputation,22389514,3084711,3084710,0,15672658,0,22389514,18757369,15,6,,0,-0.9,134,2,2
2026-04-16,2026-04-10,7,fearless_taylor_s_version,Fearless (Taylor's Version),21839884,3200928,3200930,0,15287920,0,21839884,18488848,29,7,,0,-0.7,134,5,21
2026-04-16,2026-04-10,8,red_taylor_s_version,Red (Taylor's Version),17523452,3135611,3135610,0,12266413,0,17523452,15402024,34,8,,0,-0.4,134,7,9
2026-04-16,2026-04-10,9,folklore,folklore,19414478,1558448,1558450,0,13590134,0,19414478,15148582,26,9,,0,-0.9,134,1,45
2026-04-16,2026-04-10,10,1989_taylor_s_version,1989 (Taylor's Version),12746698,1798573,1798570,0,8922687,0,12746698,10721260,22,10,,0,-0.3,134,5,6
2026-04-16,2026-04-10,11,evermore,evermore,11185753,1989506,1989510,0,7830026,0,11185753,9819532,17,11,,0,0.1,134,10,10
2026-04-16,2026-04-10,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7760190,1908557,1908560,0,5432133,0,7760190,7340690,22,12,,0,-1.0,134,9,38
2026-04-16,2026-04-10,13,red,Red,7653581,943500,943500,0,5357506,0,7653581,6301006,20,13,,0,-0.3,134,12,33
2026-04-16,2026-04-10,14,speak_now,Speak Now,7256034,462371,462370,0,5079224,0,7256034,5541595,17,14,,0,-1.1,92,9,1
2026-04-16,2026-04-10,15,taylor_swift,Taylor Swift,3470460,1549520,1549520,0,2429323,0,3470460,3978843,15,15,,0,-0.4,134,12,42
2026-04-22,2026-04-16,1,the_life_of_a_showgirl,The Life of a Showgirl,59803234,10481695,9254960,1226720,52333922,34905522,24897712,62815617,32,1,,0,-2.6,29,1,29
2026-04-22,2026-04-16,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,40161083,5075597,5075600,0,28112758,0,40161083,33188355,32,2,,0,3.3,68,1,16
2026-04-22,2026-04-16,3,lover,Lover,30556062,5348227,5337130,11100,21462141,242997,30313065,26810368,18,4,,1,-2.6,68,3,39
2026-04-22,2026-04-16,4,1989,1989,33177723,2948335,2948340,0,23450660,754175,32423548,26398995,17,3,,-1,-4.6,68,3,6
2026-04-22,2026-04-16,5,folklore,folklore,28202688,2420891,2420900,0,19741880,0,28202688,22162771,26,9,,4,44.9,68,1,23
2026-04-22,2026-04-16,6,fearless_taylor_s_version,Fearless (Taylor's Version),21827577,3177646,3177650,0,15279304,0,21827577,18456950,29,7,,1,-0.8,68,5,12
2026-04-22,2026-04-16,7,reputation,reputation,21733362,3127280,3127290,0,15213355,0,21733362,18340635,15,6,,-1,-3.1,68,2,1
2026-04-22,2026-04-16,8,midnights,Midnights,21258986,3037329,3037320,0,14881292,0,21258986,17918621,24,5,,-3,-6.0,68,4,30
2026-04-22,2026-04-16,9,red_taylor_s_version,Red (Taylor's Version),16855872,3133617,3133610,0,11799110,0,16855872,14932727,34,8,,-1,-3.4,68,7,4
2026-04-22,2026-04-16,10,1989_taylor_s_version,1989 (Taylor's Version),12101343,1703313,1703310,0,8470941,0,12101343,10174254,22,10,,0,-5.4,68,5,3
2026-04-22,2026-04-16,11,evermore,evermore,10867177,1936011,1936010,0,7607023,0,10867177,9543034,17,11,,0,-2.8,68,10,5
2026-04-22,2026-04-16,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7589008,1840806,1840800,0,5312308,0,7589008,7153114,22,12,,0,-3.5,68,9,19
2026-04-22,2026-04-16,13,red,Red,7577816,979107,979100,0,5304472,0,7577816,6283579,20,13,,0,-0.6,68,12,16
2026-04-22,2026-04-16,14,speak_now,Speak Now,7179117,459100,459100,0,5025382,0,7179117,5484482,17,14,,0,-2.2,47,10,1
2026-04-22,2026-04-16,15,taylor_swift,Taylor Swift,3244706,1549520,1549520,0,2271293,0,3244706,3820813,15,15,,0,-4.3,68,12,21
2026-04-23,2026-04-17,1,the_life_of_a_showgirl,The Life of a Showgirl,59782703,10322633,9117700,1204940,52311201,34877698,24905005,62633834,32,1,,0,-0.3,58,1,58
2026-04-23,2026-04-17,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,40005252,5151429,5151440,0,28003677,0,40005252,33155106,32,2,,0,-0.1,136,1,33
2026-04-23,2026-04-17,3,lover,Lover,30381353,5332135,5321080,11050,21336880,233106,30148247,26669015,18,3,,0,-0.5,136,3,78
2026-04-23,2026-04-17,4,1989,1989,33174497,2933369,2933380,0,23448520,754572,32419925,26381889,17,4,,0,-0.1,136,3,12
2026-04-23,2026-04-17,5,folklore,folklore,30238967,2331696,2331680,0,21167275,0,30238967,23498971,26,5,,0,6.0,136,1,45
2026-04-23,2026-04-17,6,fearless_taylor_s_version,Fearless (Taylor's Version),21804796,3160962,3160970,0,15263356,0,21804796,18424318,29,6,,0,-0.2,136,5,21
2026-04-23,2026-04-17,7,reputation,reputation,21557540,3117470,3117470,0,15090277,0,21557540,18207747,15,7,,0,-0.7,136,2,2
2026-04-23,2026-04-17,8,midnights,Midnights,21133925,3023613,3023620,0,14793749,0,21133925,17817362,24,8,,0,-0.6,136,4,60
2026-04-23,2026-04-17,9,red_taylor_s_version,Red (Taylor's Version),16765239,3133354,3133360,0,11735665,0,16765239,14869019,34,9,,0,-0.4,136,7,9
2026-04-23,2026-04-17,10,1989_taylor_s_version,1989 (Taylor's Version),11982036,1702909,1702920,0,8387426,0,11982036,10090335,22,10,,0,-0.8,136,5,6
2026-04-23,2026-04-17,11,evermore,evermore,10808179,1930811,1930810,0,7565724,0,10808179,9496535,17,11,,0,-0.5,136,10,10
2026-04-23,2026-04-17,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7525458,1813808,1813810,0,5267821,0,7525458,7081629,22,12,,0,-1.0,136,9,38
2026-04-23,2026-04-17,13,red,Red,7625198,969933,969930,0,5337639,0,7625198,6307572,20,13,,0,0.4,136,12,33
2026-04-23,2026-04-17,14,speak_now,Speak Now,7169800,459277,459280,0,5018860,0,7169800,5478137,17,14,,0,-0.1,94,9,1
2026-04-23,2026-04-17,15,taylor_swift,Taylor Swift,3201741,1549520,1549520,0,2241218,0,3201741,3790738,15,15,,0,-0.8,136,12,42
2026-04-29,2026-04-23,1,the_life_of_a_showgirl,The Life of a Showgirl,58171574,7210633,6417710,792920,50878486,33861284,24310290,58089119,32,1,,0,-7.5,30,1,30
2026-04-29,2026-04-23,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,35891717,4019515,4019520,0,25124202,0,35891717,29143717,32,2,,0,-12.2,69,1,16
2026-04-29,2026-04-23,3,1989,1989,33141260,2106449,2106460,0,23367307,561421,32579839,25473756,17,4,,1,-3.5,69,3,7
2026-04-29,2026-04-23,4,folklore,folklore,33502260,1909294,1909300,0,23451581,0,33502260,25360875,26,5,,1,14.4,69,1,23
2026-04-29,2026-04-23,5,lover,Lover,29745449,4063219,4056060,7160,20884998,210609,29534840,24948217,18,3,,-2,-6.9,69,3,39
2026-04-29,2026-04-23,6,fearless_taylor_s_version,Fearless (Taylor's Version),21305079,2948259,2948260,0,14913555,0,21305079,17861814,29,6,,0,-3.2,69,5,12
2026-04-29,2026-04-23,7,midnights,Midnights,21494862,2570389,2570370,0,15046402,0,21494862,17616791,24,8,,1,-1.7,69,4,30
2026-04-29,2026-04-23,8,reputation,reputation,21733103,2380876,2380880,0,15213172,0,21733103,17594048,15,7,,-1,-4.1,69,2,1
2026-04-29,2026-04-23,9,red_taylor_s_version,Red (Taylor's Version),16818833,3001801,3001800,0,11773185,0,16818833,14774986,34,9,,0,-1.1,69,7,4
2026-04-29,2026-04-23,10,1989_taylor_s_version,1989 (Taylor's Version),11885929,1668643,1668640,0,8320152,0,11885929,9988795,22,10,,0,-1.8,69,5,3
2026-04-29,2026-04-23,11,evermore,evermore,10834903,1832237,1832240,0,7584432,0,10834903,9416669,17,11,,0,-1.3,69,10,5
2026-04-29,2026-04-23,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7552219,1992240,1992240,0,5286554,0,7552219,7278794,22,12,,0,1.8,69,9,19
2026-04-29,2026-04-23,13,red,Red,7928635,657471,657470,0,5550045,0,7928635,6207516,20,13,,0,-1.2,69,12,16
2026-04-29,2026-04-23,14,speak_now,Speak Now,7198983,426421,426420,0,5039289,0,7198983,5465710,17,14,,0,-0.3,48,10,1
2026-04-29,2026-04-23,15,taylor_swift,Taylor Swift,3129662,1549520,1549520,0,2190762,0,3129662,3740282,15,15,,0,-2.1,69,12,21
2026-04-30,2026-04-24,1,the_life_of_a_showgirl,The Life of a Showgirl,58040253,7214382,6434760,779630,50784880,33855680,24184573,57999262,32,1,,0,-0.2,60,1,60
2026-04-30,2026-04-24,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,35762814,4118978,4118960,0,25033971,0,35762814,29152949,32,2,,0,0.0,138,1,33
2026-04-30,2026-04-24,3,1989,1989,33797109,2093767,2093780,0,23897862,799616,32997493,25991629,17,3,,0,2.0,138,3,14
2026-04-30,2026-04-24,4,lover,Lover,29990830,4012178,4005160,7020,21065742,240544,29750286,25077920,18,5,,1,0.5,138,3,78
2026-04-30,2026-04-24,5,folklore,folklore,32744006,1999929,1999930,0,22920804,0,32744006,24920733,26,4,,-1,-1.7,138,1,45
2026-04-30,2026-04-24,6,fearless_taylor_s_version,Fearless (Taylor's Version),21586316,2957979,2957980,0,15110421,0,21586316,18068400,29,6,,0,1.2,138,5,21
2026-04-30,2026-04-24,7,reputation,reputation,22072729,2418933,2418930,0,15450909,0,22072729,17869842,15,8,,1,1.6,138,2,2
2026-04-30,2026-04-24,8,midnights,Midnights,21864153,2490793,2490790,0,15304909,0,21864153,17795702,24,7,,-1,1.0,138,4,60
2026-04-30,2026-04-24,9,red_taylor_s_version,Red (Taylor's Version),16973085,3003873,3003870,0,11881159,0,16973085,14885032,34,9,,0,0.7,138,7,9
2026-04-30,2026-04-24,10,1989_taylor_s_version,1989 (Taylor's Version),12000863,1668424,1668430,0,8400603,0,12000863,10069027,22,10,,0,0.8,138,5,6
2026-04-30,2026-04-24,11,evermore,evermore,10935723,1921815,1921820,0,7655004,0,10935723,9576819,17,11,,0,1.7,138,10,10
2026-04-30,2026-04-24,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7626749,1992240,1992240,0,5338723,0,7626749,7330963,22,12,,0,0.7,138,9,38
2026-04-30,2026-04-24,13,red,Red,8012837,651017,651010,0,5608986,0,8012837,6260003,20,13,,0,0.8,138,12,33
2026-04-30,2026-04-24,14,speak_now,Speak Now,7306360,426243,426240,0,5114453,0,7306360,5540696,17,14,,0,1.4,96,9,1
2026-04-30,2026-04-24,15,taylor_swift,Taylor Swift,3142689,1549520,1549520,0,2199883,0,3142689,3749403,15,15,,0,0.2,138,12,42
2026-05-06,2026-04-30,1,the_life_of_a_showgirl,The Life of a Showgirl,56392292,6108027,5262830,845200,49364179,32965252,23427040,55472206,32,1,,0,-4.5,31,1,31
2026-05-06,2026-04-30,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,34934691,3709457,3704800,4640,24489218,116445,34818246,28198675,32,2,,0,-3.2,70,1,16
2026-05-06,2026-04-30,3,1989,1989,35577478,1589632,1589630,0,25374278,1566811,34010667,26963910,17,3,,0,5.8,70,3,8
2026-05-06,2026-04-30,4,lover,Lover,29870678,3276670,3262150,14530,21007711,327455,29543223,24284381,18,5,,1,-2.7,70,3,39
2026-05-06,2026-04-30,5,folklore,folklore,27318321,1910890,1910890,0,19122825,0,27318321,21033715,26,4,,-1,-17.1,70,1,23
2026-05-06,2026-04-30,6,reputation,reputation,22034047,2101754,2101760,0,15423832,0,22034047,17525586,15,8,,2,-0.4,70,2,1
2026-05-06,2026-04-30,7,midnights,Midnights,21708019,2297229,2297220,0,15195613,0,21708019,17492842,24,7,,0,-0.7,70,4,30
2026-05-06,2026-04-30,8,red_taylor_s_version,Red (Taylor's Version),16834242,2856503,2851530,4980,11783969,0,16834242,14640472,34,9,,1,-0.9,70,7,4
2026-05-06,2026-04-30,9,fearless_taylor_s_version,Fearless (Taylor's Version),15831478,2697971,2697970,0,11082037,0,15831478,13780008,29,6,,-3,-22.9,70,5,12
2026-05-06,2026-04-30,10,1989_taylor_s_version,1989 (Taylor's Version),12339711,1502223,1502220,0,8637796,0,12339711,10140019,22,10,,0,1.5,70,5,3
2026-05-06,2026-04-30,11,evermore,evermore,11082683,1686726,1686730,0,7757876,0,11082683,9444602,17,11,,0,0.3,70,10,5
2026-05-06,2026-04-30,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7827595,1897491,1897490,0,5479317,0,7827595,7376808,22,12,,0,1.3,70,9,19
2026-05-06,2026-04-30,13,red,Red,8157352,556223,556230,0,5710147,0,8157352,6266370,20,13,,0,0.9,70,12,16
2026-05-06,2026-04-30,14,speak_now,Speak Now,7668334,408632,408630,0,5367833,0,7668334,5776465,17,14,,0,5.7,49,10,1
2026-05-06,2026-04-30,15,fearless,Fearless,7467818,171352,171350,0,5227473,0,7467818,5398825,20,,RE,,,12,15,2
2026-05-06,2026-04-30,16,taylor_swift,Taylor Swift,3227280,1549520,1549520,0,2259096,0,3227280,3808616,15,15,,-1,1.8,70,12,21
2026-05-07,2026-05-01,1,the_life_of_a_showgirl,The Life of a Showgirl,56591532,6379675,5274650,1105040,49559804,33152439,23439093,55939479,32,1,,0,0.8,62,1,62
2026-05-07,2026-05-01,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,34714741,3696791,3687420,9370,24335252,116445,34598296,28032043,32,2,,0,-0.6,140,1,33
2026-05-07,2026-05-01,3,1989,1989,35285043,1602679,1602690,0,25106044,1355046,33929997,26708723,17,3,,0,-0.9,140,3,16
2026-05-07,2026-05-01,4,lover,Lover,29877392,3288359,3261830,26520,21019224,350158,29527234,24307583,18,4,,0,0.1,140,3,78
2026-05-07,2026-05-01,5,folklore,folklore,27104926,1923174,1923160,0,18973447,0,27104926,20896621,26,5,,0,-0.7,140,1,45
2026-05-07,2026-05-01,6,reputation,reputation,21975148,2089935,2089950,0,15382605,0,21975148,17472540,15,6,,0,-0.3,140,2,2
2026-05-07,2026-05-01,7,midnights,Midnights,21489017,2365359,2365360,0,15042310,0,21489017,17407669,24,7,,0,-0.5,140,4,60
2026-05-07,2026-05-01,8,red_taylor_s_version,Red (Taylor's Version),16776537,2845483,2835600,9890,11743575,0,16776537,14589058,34,8,,0,-0.4,140,7,9
2026-05-07,2026-05-01,9,fearless_taylor_s_version,Fearless (Taylor's Version),15765795,2798426,2798430,0,11036053,0,15765795,13834479,29,9,,0,0.4,140,5,21
2026-05-07,2026-05-01,10,1989_taylor_s_version,1989 (Taylor's Version),12283883,1503043,1503050,0,8598716,0,12283883,10101759,22,10,,0,-0.4,140,5,6
2026-05-07,2026-05-01,11,evermore,evermore,10995500,1697761,1697760,0,7696849,0,10995500,9394610,17,11,,0,-0.5,140,10,10
2026-05-07,2026-05-01,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7776961,1897491,1897490,0,5443873,0,7776961,7341364,22,12,,0,-0.5,140,9,38
2026-05-07,2026-05-01,13,red,Red,8113103,563823,563820,0,5679172,0,8113103,6242995,20,13,,0,-0.4,140,12,33
2026-05-07,2026-05-01,14,speak_now,Speak Now,7643964,410382,410380,0,5350775,0,7643964,5761157,17,14,,0,-0.3,98,9,1
2026-05-07,2026-05-01,15,fearless,Fearless,7438691,174996,175000,0,5207084,0,7438691,5382080,20,15,,0,-0.3,23,15,4
2026-05-07,2026-05-01,16,taylor_swift,Taylor Swift,3207483,1549520,1549520,0,2245239,0,3207483,3794759,15,16,,0,-0.4,140,12,42
2026-05-13,2026-05-07,1,the_life_of_a_showgirl,The Life of a Showgirl,58000047,10357484,7922740,2434750,50800941,34003029,23997018,61158425,32,1,,0,10.3,32,1,32
2026-05-13,2026-05-07,2,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,34919497,4396648,4368540,28120,24509861,220707,34698790,28906509,32,2,,0,2.5,71,1,16
2026-05-13,2026-05-07,3,1989,1989,35167299,2403097,2403100,0,24761509,481330,34685969,27164606,17,3,,0,0.7,71,3,9
2026-05-13,2026-05-07,4,lover,Lover,30297601,4401292,4332290,69000,21315604,357610,29939991,25716896,18,4,,0,5.9,71,3,39
2026-05-13,2026-05-07,5,folklore,folklore,27395595,2191753,2191740,0,19176917,0,27395595,21368670,26,5,,0,1.6,71,1,23
2026-05-13,2026-05-07,6,fearless_taylor_s_version,Fearless (Taylor's Version),22381608,2961497,2961500,0,15667123,0,22381608,18628620,29,9,,3,35.2,71,5,12
2026-05-13,2026-05-07,7,reputation,reputation,22571776,2801573,2799920,1650,15800242,0,22571776,18601815,15,6,,-1,6.1,71,2,1
2026-05-13,2026-05-07,8,midnights,Midnights,22110366,2664479,2664480,0,15477256,0,22110366,18141735,24,7,,-1,3.7,71,4,30
2026-05-13,2026-05-07,9,red_taylor_s_version,Red (Taylor's Version),17064262,2989544,2953330,36210,11944984,0,17064262,14934528,34,8,,-1,2.0,71,7,4
