date,scraped_at,country,genre_id,genre_name,chart_type,song_name,apple_music_id,rank,previous_rank,image_url,url,artist_name,album_name,duration_ms,release_date,isrc,content_rating,genre_names
2026-04-14,2026-04-14T14:00:01,nl,14,Pop,genre,The Fate of Ophelia,1833328840,5,4,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/nl/album/the-fate-of-ophelia/1833328839?i=1833328840,Taylor Swift,The Life of a Showgirl,226074,2025-10-03,USUG12506436,,Pop | Muziek
2026-04-14,2026-04-14T14:00:01,nl,14,Pop,genre,Opalite,1833328845,31,26,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/nl/album/opalite/1833328839?i=1833328845,Taylor Swift,The Life of a Showgirl,235356,2025-10-03,USUG12506438,,Pop | Muziek
2026-04-14,2026-04-14T14:00:01,nl,6,Country,genre,Love Story (Taylor's Version),1552791427,28,26,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/c3/d0/1c/c3d01c88-73e7-187e-fd62-e1744de979a6/21UMGIM09915.rgb.jpg/300x300bb.jpg,https://music.apple.com/nl/album/love-story-taylors-version/1552791073?i=1552791427,Taylor Swift,Fearless (Taylor's Version),235767,2021-02-11,USUG12100342,,Country | Muziek
2026-04-14,2026-04-14T14:00:01,nl,6,Country,genre,You Belong With Me (Taylor's Version),1552791558,29,32,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/c3/d0/1c/c3d01c88-73e7-187e-fd62-e1744de979a6/21UMGIM09915.rgb.jpg/300x300bb.jpg,https://music.apple.com/nl/album/you-belong-with-me-taylors-version/1552791073?i=1552791558,Taylor Swift,Fearless (Taylor's Version),231124,2021-04-09,USUG12100622,,Country | Muziek
2026-04-14,2026-04-14T14:00:01,nl,6,Country,genre,Love Story,1452879748,50,51,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/9a/5b/4f/9a5b4f88-ef7e-093c-48bd-ce3fb72fa7dc/09UMGIM38836.rgb.jpg/300x300bb.jpg,https://music.apple.com/nl/album/love-story/1452879607?i=1452879748,Taylor Swift,Fearless (Platinum Edition),235280,2008-09-12,USCJY0803275,,Country | Muziek
2026-04-14,2026-04-14T14:00:01,nl,6,Country,genre,You Belong With Me,1440925035,59,79,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/cb/6e/a7/cb6ea70a-6cb8-89a0-4da7-91e2d04a7bba/08PNDIM05386.rgb.jpg/300x300bb.jpg,https://music.apple.com/nl/album/you-belong-with-me/1440924803?i=1440925035,Taylor Swift,Fearless,231133,2008-11-11,USCJY0803328,,Country | Muziek | Pop | Adult contemporary | Honky-tonk | Rock | Hedendaagse country
2026-04-14,2026-04-14T14:00:01,se,14,Pop,genre,The Fate of Ophelia,1833328840,5,5,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/se/album/the-fate-of-ophelia/1833328839?i=1833328840,Taylor Swift,The Life of a Showgirl,226074,2025-10-03,USUG12506436,,Pop | Musik
2026-04-14,2026-04-14T14:00:01,se,14,Pop,genre,Opalite,1833328845,11,10,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/se/album/opalite/1833328839?i=1833328845,Taylor Swift,The Life of a Showgirl,235356,2025-10-03,USUG12506438,,Pop | Musik
2026-04-14,2026-04-14T14:00:01,se,14,Pop,genre,Cruel Summer,1468058171,89,84,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/3d/ab/493dab54-f920-9043-6181-80993b8116c9/19UMGIM53909.rgb.jpg/300x300bb.jpg,https://music.apple.com/se/album/cruel-summer/1468058165?i=1468058171,Taylor Swift,Lover,178426,2019-08-23,USUG11901472,,Pop | Musik
2026-04-14,2026-04-14T14:00:01,se,6,Country,genre,Love Story (Taylor's Version),1552791427,29,33,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/c3/d0/1c/c3d01c88-73e7-187e-fd62-e1744de979a6/21UMGIM09915.rgb.jpg/300x300bb.jpg,https://music.apple.com/se/album/love-story-taylors-version/1552791073?i=1552791427,Taylor Swift,Fearless (Taylor's Version),235767,2021-02-11,USUG12100342,,Country | Musik
2026-04-14,2026-04-14T14:00:01,se,6,Country,genre,You Belong With Me (Taylor's Version),1552791558,57,69,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/c3/d0/1c/c3d01c88-73e7-187e-fd62-e1744de979a6/21UMGIM09915.rgb.jpg/300x300bb.jpg,https://music.apple.com/se/album/you-belong-with-me-taylors-version/1552791073?i=1552791558,Taylor Swift,Fearless (Taylor's Version),231124,2021-04-09,USUG12100622,,Country | Musik
2026-04-14,2026-04-14T14:00:01,se,6,Country,genre,I Knew You Were Trouble,1440935349,92,,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/25/0d/7e/250d7e42-3a2f-19ac-f865-f1e04a4a1f97/12UMDIM01007.rgb.jpg/300x300bb.jpg,https://music.apple.com/se/album/i-knew-you-were-trouble/1440935340?i=1440935349,Taylor Swift,Red,219721,2012-10-09,USCJY1231039,,Country | Musik | Rock | Modern country | Pop | TonÃ¥rspop | Honky tonk
2026-04-14,2026-04-14T14:00:01,se,6,Country,genre,Love Story,1452879748,98,94,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/9a/5b/4f/9a5b4f88-ef7e-093c-48bd-ce3fb72fa7dc/09UMGIM38836.rgb.jpg/300x300bb.jpg,https://music.apple.com/se/album/love-story/1452879607?i=1452879748,Taylor Swift,Fearless (Platinum Edition),235280,2008-09-12,USCJY0803275,,Country | Musik
2026-04-15,2026-04-15T02:00:02,us,14,Pop,genre,The Fate of Ophelia,1833328840,21,24,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/us/album/the-fate-of-ophelia/1833328839?i=1833328840,Taylor Swift,The Life of a Showgirl,226074,2025-10-03,USUG12506436,,Pop | Music
2026-04-15,2026-04-15T02:00:02,us,14,Pop,genre,Opalite,1833328845,32,38,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/us/album/opalite/1833328839?i=1833328845,Taylor Swift,The Life of a Showgirl,235356,2025-10-03,USUG12506438,,Pop | Music
2026-04-15,2026-04-15T02:00:02,us,14,Pop,genre,Style,1440933520,65,65,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a7/98/d8/a798d867-344d-2bf2-fbfe-d2d1412dcef8/14UMDIM03793.rgb.jpg/300x300bb.jpg,https://music.apple.com/us/album/style/1440933512?i=1440933520,Taylor Swift,1989 (Deluxe Edition),231000,2014-10-27,USCJY1431319,,Pop | Music
2026-04-15,2026-04-15T02:00:02,us,14,Pop,genre,Cruel Summer,1468058171,94,,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/3d/ab/493dab54-f920-9043-6181-80993b8116c9/19UMGIM53909.rgb.jpg/300x300bb.jpg,https://music.apple.com/us/album/cruel-summer/1468058165?i=1468058171,Taylor Swift,Lover,178426,2019-08-23,USUG11901472,,Pop | Music
2026-04-15,2026-04-15T02:00:02,fr,14,Pop,genre,The Fate of Ophelia,1833328840,5,5,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/fr/album/the-fate-of-ophelia/1833328839?i=1833328840,Taylor Swift,The Life of a Showgirl,226074,2025-10-03,USUG12506436,,Pop | Musique
2026-04-15,2026-04-15T02:00:02,fr,14,Pop,genre,Opalite,1833328845,31,33,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/fr/album/opalite/1833328839?i=1833328845,Taylor Swift,The Life of a Showgirl,235356,2025-10-03,USUG12506438,,Pop | Musique
2026-04-15,2026-04-15T02:00:02,gb,14,Pop,genre,The Fate of Ophelia,1833328840,12,13,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/gb/album/the-fate-of-ophelia/1833328839?i=1833328840,Taylor Swift,The Life of a Showgirl,226074,2025-10-03,USUG12506436,,Pop | Music
2026-04-15,2026-04-15T02:00:02,gb,14,Pop,genre,Opalite,1833328845,15,17,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/gb/album/opalite/1833328839?i=1833328845,Taylor Swift,The Life of a Showgirl,235356,2025-10-03,USUG12506438,,Pop | Music
2026-04-15,2026-04-15T02:00:02,gb,14,Pop,genre,Elizabeth Taylor,1833328842,60,62,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/gb/album/elizabeth-taylor/1833328839?i=1833328842,Taylor Swift,The Life of a Showgirl,208292,2025-10-03,USUG12506437,,Pop | Music
2026-04-15,2026-04-15T02:00:02,gb,14,Pop,genre,Cruel Summer,1468058171,72,72,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/3d/ab/493dab54-f920-9043-6181-80993b8116c9/19UMGIM53909.rgb.jpg/300x300bb.jpg,https://music.apple.com/gb/album/cruel-summer/1468058165?i=1468058171,Taylor Swift,Lover,178426,2019-08-23,USUG11901472,,Pop | Music
2026-04-15,2026-04-15T02:00:02,gb,6,Country,genre,Love Story,1452879748,8,7,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/9a/5b/4f/9a5b4f88-ef7e-093c-48bd-ce3fb72fa7dc/09UMGIM38836.rgb.jpg/300x300bb.jpg,https://music.apple.com/gb/album/love-story/1452879607?i=1452879748,Taylor Swift,Fearless (Platinum Edition),235280,2008-09-12,USCJY0803275,,Country | Music
2026-04-15,2026-04-15T02:00:02,gb,6,Country,genre,You Belong With Me,1440925035,48,45,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/cb/6e/a7/cb6ea70a-6cb8-89a0-4da7-91e2d04a7bba/08PNDIM05386.rgb.jpg/300x300bb.jpg,https://music.apple.com/gb/album/you-belong-with-me/1440924803?i=1440925035,Taylor Swift,Fearless,231133,2008-11-11,USCJY0803328,,Country | Music | Pop | Adult Contemporary | Honky Tonk | Rock | Contemporary Country
2026-04-15,2026-04-15T02:00:02,gb,6,Country,genre,Love Story (Taylor's Version),1552791427,86,82,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/c3/d0/1c/c3d01c88-73e7-187e-fd62-e1744de979a6/21UMGIM09915.rgb.jpg/300x300bb.jpg,https://music.apple.com/gb/album/love-story-taylors-version/1552791073?i=1552791427,Taylor Swift,Fearless (Taylor's Version),235767,2021-02-11,USUG12100342,,Country | Music
2026-04-15,2026-04-15T02:00:02,de,14,Pop,genre,The Fate of Ophelia,1833328840,3,2,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/de/album/the-fate-of-ophelia/1833328839?i=1833328840,Taylor Swift,The Life of a Showgirl,226074,2025-10-03,USUG12506436,,Pop | Musik
2026-04-15,2026-04-15T02:00:02,de,14,Pop,genre,Opalite,1833328845,12,13,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/de/album/opalite/1833328839?i=1833328845,Taylor Swift,The Life of a Showgirl,235356,2025-10-03,USUG12506438,,Pop | Musik
2026-04-15,2026-04-15T02:00:02,de,14,Pop,genre,Cruel Summer,1468058171,68,69,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/3d/ab/493dab54-f920-9043-6181-80993b8116c9/19UMGIM53909.rgb.jpg/300x300bb.jpg,https://music.apple.com/de/album/cruel-summer/1468058165?i=1468058171,Taylor Swift,Lover,178426,2019-08-23,USUG11901472,,Pop | Musik
2026-04-15,2026-04-15T02:00:02,de,14,Pop,genre,Elizabeth Taylor,1833328842,92,92,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/de/album/elizabeth-taylor/1833328839?i=1833328842,Taylor Swift,The Life of a Showgirl,208292,2025-10-03,USUG12506437,,Pop | Musik
2026-04-15,2026-04-15T02:00:02,au,14,Pop,genre,The Fate of Ophelia,1833328840,5,4,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/au/album/the-fate-of-ophelia/1833328839?i=1833328840,Taylor Swift,The Life of a Showgirl,226074,2025-10-03,USUG12506436,,Pop | Music
2026-04-15,2026-04-15T02:00:02,au,14,Pop,genre,Opalite,1833328845,12,11,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/au/album/opalite/1833328839?i=1833328845,Taylor Swift,The Life of a Showgirl,235356,2025-10-03,USUG12506438,,Pop | Music
2026-04-15,2026-04-15T02:00:02,au,14,Pop,genre,Elizabeth Taylor,1833328842,33,29,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/au/album/elizabeth-taylor/1833328839?i=1833328842,Taylor Swift,The Life of a Showgirl,208292,2025-10-03,USUG12506437,,Pop | Music
2026-04-15,2026-04-15T02:00:02,au,14,Pop,genre,Cruel Summer,1468058171,55,53,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/3d/ab/493dab54-f920-9043-6181-80993b8116c9/19UMGIM53909.rgb.jpg/300x300bb.jpg,https://music.apple.com/au/album/cruel-summer/1468058165?i=1468058171,Taylor Swift,Lover,178426,2019-08-23,USUG11901472,,Pop | Music
2026-04-15,2026-04-15T02:00:02,au,14,Pop,genre,Lover,1468058173,87,87,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/3d/ab/493dab54-f920-9043-6181-80993b8116c9/19UMGIM53909.rgb.jpg/300x300bb.jpg,https://music.apple.com/au/album/lover/1468058165?i=1468058173,Taylor Swift,Lover,221300,2019-08-16,USUG11901473,,Pop | Music
2026-04-15,2026-04-15T02:00:02,au,6,Country,genre,Love Story,1452879748,25,28,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/9a/5b/4f/9a5b4f88-ef7e-093c-48bd-ce3fb72fa7dc/09UMGIM38836.rgb.jpg/300x300bb.jpg,https://music.apple.com/au/album/love-story/1452879607?i=1452879748,Taylor Swift,Fearless (Platinum Edition),235280,2008-09-12,USCJY0803275,,Country | Music
2026-04-15,2026-04-15T02:00:02,au,6,Country,genre,You Belong With Me,1440925035,99,,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/cb/6e/a7/cb6ea70a-6cb8-89a0-4da7-91e2d04a7bba/08PNDIM05386.rgb.jpg/300x300bb.jpg,https://music.apple.com/au/album/you-belong-with-me/1440924803?i=1440925035,Taylor Swift,Fearless,231133,2008-11-11,USCJY0803328,,Country | Music | Pop | Adult Contemporary | Honky Tonk | Rock | Contemporary Country
2026-04-15,2026-04-15T02:00:02,ca,14,Pop,genre,The Fate of Ophelia,1833328840,6,6,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/ca/album/the-fate-of-ophelia/1833328839?i=1833328840,Taylor Swift,The Life of a Showgirl,226074,2025-10-03,USUG12506436,,Pop | Music
2026-04-15,2026-04-15T02:00:02,ca,14,Pop,genre,Opalite,1833328845,12,12,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/ca/album/opalite/1833328839?i=1833328845,Taylor Swift,The Life of a Showgirl,235356,2025-10-03,USUG12506438,,Pop | Music
2026-04-15,2026-04-15T02:00:02,ca,14,Pop,genre,Style,1440933520,62,61,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a7/98/d8/a798d867-344d-2bf2-fbfe-d2d1412dcef8/14UMDIM03793.rgb.jpg/300x300bb.jpg,https://music.apple.com/ca/album/style/1440933512?i=1440933520,Taylor Swift,1989 (Deluxe Edition),231000,2014-10-27,USCJY1431319,,Pop | Music
2026-04-15,2026-04-15T02:00:02,ca,14,Pop,genre,Cruel Summer,1468058171,65,67,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/3d/ab/493dab54-f920-9043-6181-80993b8116c9/19UMGIM53909.rgb.jpg/300x300bb.jpg,https://music.apple.com/ca/album/cruel-summer/1468058165?i=1468058171,Taylor Swift,Lover,178426,2019-08-23,USUG11901472,,Pop | Music
2026-04-15,2026-04-15T02:00:02,ca,14,Pop,genre,Lover,1468058173,68,77,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/3d/ab/493dab54-f920-9043-6181-80993b8116c9/19UMGIM53909.rgb.jpg/300x300bb.jpg,https://music.apple.com/ca/album/lover/1468058165?i=1468058173,Taylor Swift,Lover,221300,2019-08-16,USUG11901473,,Pop | Music
2026-04-15,2026-04-15T02:00:02,ca,14,Pop,genre,Elizabeth Taylor,1833328842,89,94,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/ca/album/elizabeth-taylor/1833328839?i=1833328842,Taylor Swift,The Life of a Showgirl,208292,2025-10-03,USUG12506437,,Pop | Music
2026-04-15,2026-04-15T02:00:02,ca,6,Country,genre,You Belong With Me,1440925035,100,98,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/cb/6e/a7/cb6ea70a-6cb8-89a0-4da7-91e2d04a7bba/08PNDIM05386.rgb.jpg/300x300bb.jpg,https://music.apple.com/ca/album/you-belong-with-me/1440924803?i=1440925035,Taylor Swift,Fearless,231133,2008-11-11,USCJY0803328,,Country | Music | Pop | Adult Contemporary | Honky Tonk | Rock | Contemporary Country
2026-04-15,2026-04-15T02:00:02,br,14,Pop,genre,The Fate of Ophelia,1833328840,2,2,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/br/album/the-fate-of-ophelia/1833328839?i=1833328840,Taylor Swift,The Life of a Showgirl,226074,2025-10-03,USUG12506436,,Pop | MÃºsica
2026-04-15,2026-04-15T02:00:02,br,14,Pop,genre,Opalite,1833328845,45,49,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/br/album/opalite/1833328839?i=1833328845,Taylor Swift,The Life of a Showgirl,235356,2025-10-03,USUG12506438,,Pop | MÃºsica
2026-04-15,2026-04-15T02:00:02,br,14,Pop,genre,Cruel Summer,1468058171,81,88,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/3d/ab/493dab54-f920-9043-6181-80993b8116c9/19UMGIM53909.rgb.jpg/300x300bb.jpg,https://music.apple.com/br/album/cruel-summer/1468058165?i=1468058171,Taylor Swift,Lover,178426,2019-08-23,USUG11901472,,Pop | MÃºsica
2026-04-15,2026-04-15T02:00:02,mx,14,Pop,genre,The Fate of Ophelia,1833328840,6,6,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/mx/album/the-fate-of-ophelia/1833328839?i=1833328840,Taylor Swift,The Life of a Showgirl,226074,2025-10-03,USUG12506436,,Pop | MÃºsica
2026-04-15,2026-04-15T02:00:02,mx,14,Pop,genre,Opalite,1833328845,40,40,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/46/e0/2d46e0bc-8ab9-85dd-4b56-ee6951351034/25UM1IM19577.rgb.jpg/300x300bb.jpg,https://music.apple.com/mx/album/opalite/1833328839?i=1833328845,Taylor Swift,The Life of a Showgirl,235356,2025-10-03,USUG12506438,,Pop | MÃºsica
2026-04-15,2026-04-15T02:00:02,mx,14,Pop,genre,Lover,1468058173,91,94,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/49/3d/ab/493dab54-f920-9043-6181-80993b8116c9/19UMGIM53909.rgb.jpg/300x300bb.jpg,https://music.apple.com/mx/album/lover/1468058165?i=1468058173,Taylor Swift,Lover,221300,2019-08-16,USUG11901473,,Pop | MÃºsica
2026-04-15,2026-04-15T02:00:02,mx,6,Country,genre,You Belong With Me (Taylor's Version),1552791558,2,2,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/c3/d0/1c/c3d01c88-73e7-187e-fd62-e1744de979a6/21UMGIM09915.rgb.jpg/300x300bb.jpg,https://music.apple.com/mx/album/you-belong-with-me-taylors-version/1552791073?i=1552791558,Taylor Swift,Fearless (Taylor's Version),231124,2021-04-09,USUG12100622,,Country | MÃºsica
2026-04-15,2026-04-15T02:00:02,mx,6,Country,genre,Love Story (Taylor's Version),1552791427,6,6,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/c3/d0/1c/c3d01c88-73e7-187e-fd62-e1744de979a6/21UMGIM09915.rgb.jpg/300x300bb.jpg,https://music.apple.com/mx/album/love-story-taylors-version/1552791073?i=1552791427,Taylor Swift,Fearless (Taylor's Version),235767,2021-02-11,USUG12100342,,Country | MÃºsica
2026-04-15,2026-04-15T02:00:02,mx,6,Country,genre,The Way I Loved You (Taylor's Version),1552791761,7,7,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/c3/d0/1c/c3d01c88-73e7-187e-fd62-e1744de979a6/21UMGIM09915.rgb.jpg/300x300bb.jpg,https://music.apple.com/mx/album/the-way-i-loved-you-taylors-version/1552791073?i=1552791761,Taylor Swift,Fearless (Taylor's Version),243137,2021-04-09,USUG12100626,,Country | MÃºsica
2026-04-15,2026-04-15T02:00:02,mx,6,Country,genre,Enchanted,1440920614,22,22,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/d4/23/57/d423579f-24f7-5c82-ed10-fbfd21ceef25/10UMDIM00487.rgb.jpg/300x300bb.jpg,https://music.apple.com/mx/album/enchanted/1440920310?i=1440920614,Taylor Swift,Speak Now,352187,2010-10-25,USCJY1003663,,"Country | MÃºsica | Rock | Honky Tonk

 | Country contemporÃ¡neo"
2026-04-15,2026-04-15T02:00:02,mx,6,Country,genre,Mr. Perfectly Fine (Taylor's Version) [From The Vault],1552792305,23,23,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/c3/d0/1c/c3d01c88-73e7-187e-fd62-e1744de979a6/21UMGIM09915.rgb.jpg/300x300bb.jpg,https://music.apple.com/mx/album/mr-perfectly-fine-taylors-version-from-the-vault/1552791073?i=1552792305,Taylor Swift,Fearless (Taylor's Version),277592,2021-04-06,USUG12100638,,Country | MÃºsica
2026-04-15,2026-04-15T02:00:02,mx,6,Country,genre,You Belong With Me,1440925035,26,26,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/cb/6e/a7/cb6ea70a-6cb8-89a0-4da7-91e2d04a7bba/08PNDIM05386.rgb.jpg/300x300bb.jpg,https://music.apple.com/mx/album/you-belong-with-me/1440924803?i=1440925035,Taylor Swift,Fearless,231133,2008-11-11,USCJY0803328,,"Country | MÃºsica | Pop | ContemporÃ¡neo para adultos | Honky Tonk

 | Rock | Country contemporÃ¡neo"
2026-04-15,2026-04-15T02:00:02,mx,6,Country,genre,Fearless (Taylor's Version),1552791228,27,28,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/c3/d0/1c/c3d01c88-73e7-187e-fd62-e1744de979a6/21UMGIM09915.rgb.jpg/300x300bb.jpg,https://music.apple.com/mx/album/fearless-taylors-version/1552791073?i=1552791228,Taylor Swift,Fearless (Taylor's Version),241592,2021-04-09,USUG12100618,,Country | MÃºsica
2026-04-15,2026-04-15T02:00:02,mx,6,Country,genre,Love Story,1452879748,39,39,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/9a/5b/4f/9a5b4f88-ef7e-093c-48bd-ce3fb72fa7dc/09UMGIM38836.rgb.jpg/300x300bb.jpg,https://music.apple.com/mx/album/love-story/1452879607?i=1452879748,Taylor Swift,Fearless (Platinum Edition),235280,2008-09-12,USCJY0803275,,Country | MÃºsica
2026-04-15,2026-04-15T02:00:02,mx,6,Country,genre,I Knew You Were Trouble,1440935349,40,40,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/25/0d/7e/250d7e42-3a2f-19ac-f865-f1e04a4a1f97/12UMDIM01007.rgb.jpg/300x300bb.jpg,https://music.apple.com/mx/album/i-knew-you-were-trouble/1440935340?i=1440935349,Taylor Swift,Red,219721,2012-10-09,USCJY1231039,,"Country | MÃºsica | Rock | Country contemporÃ¡neo | Pop | Pop adolescente | Honky Tonk

"
2026-04-15,2026-04-15T02:00:02,mx,6,Country,genre,We Are Never Ever Getting Back Together,1440935564,53,56,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/25/0d/7e/250d7e42-3a2f-19ac-f865-f1e04a4a1f97/12UMDIM01007.rgb.jpg/300x300bb.jpg,https://music.apple.com/mx/album/we-are-never-ever-getting-back-together/1440935340?i=1440935564,Taylor Swift,Red,193144,2012-08-13,USCJY1231018,,"Country | MÃºsica | Rock | Country contemporÃ¡neo | Pop | Pop adolescente | Honky Tonk

"
2026-04-15,2026-04-15T02:00:02,mx,6,Country,genre,Red,1440935346,61,65,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/25/0d/7e/250d7e42-3a2f-19ac-f865-f1e04a4a1f97/12UMDIM01007.rgb.jpg/300x300bb.jpg,https://music.apple.com/mx/album/red/1440935340?i=1440935346,Taylor Swift,Red,223091,2012-01-01,USCJY1231020,,"Country | MÃºsica | Rock | Country contemporÃ¡neo | Pop | Pop adolescente | Honky Tonk

"
