title,track_id,spotify_url,status
The Way I Loved You (Taylor's Version),22bPsP2jCgbLUvh82U0Z3M,https://open.spotify.com/track/22bPsP2jCgbLUvh82U0Z3M,error
Paper Rings,4y5bvROuBDPr5fuwXbIBZR,https://open.spotify.com/track/4y5bvROuBDPr5fuwXbIBZR,error
Call It What You Want,1GwMQaZz6Au3QLDbjbMdme,https://open.spotify.com/track/1GwMQaZz6Au3QLDbjbMdme,error
this is me trying,7kt9e9LFSpN1zQtYEl19o1,https://open.spotify.com/track/7kt9e9LFSpN1zQtYEl19o1,error
Midnight Rain,3rWDp9tBPQR9z6U5YyRSK4,https://open.spotify.com/track/3rWDp9tBPQR9z6U5YyRSK4,error
illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,https://open.spotify.com/track/2NmsngXHeC1GQ9wWrzhOMf,error
Style (Taylor's Version),1hjRhYpWyqDpPahmSlUTlc,https://open.spotify.com/track/1hjRhYpWyqDpPahmSlUTlc,error
Eldest Daughter,62HoDY1Km6lm47haFpUn9c,https://open.spotify.com/track/62HoDY1Km6lm47haFpUn9c,error
We Are Never Ever Getting Back Together,7AEAGTc8cReDqcbPoY9gwo,https://open.spotify.com/track/7AEAGTc8cReDqcbPoY9gwo,error
Who's Afraid of Little Old Me?,6kl8thRysTeVV3WvKxgZAy,https://open.spotify.com/track/6kl8thRysTeVV3WvKxgZAy,error
right where you left me - bonus track,3zwMVvkBe2qIKDObWgXw4N,https://open.spotify.com/track/3zwMVvkBe2qIKDObWgXw4N,error
champagne problems,0sY6ZUTh4yoctD8VIXz339,https://open.spotify.com/track/0sY6ZUTh4yoctD8VIXz339,error
You Need To Calm Down,6RRNNciQGZEXnqk8SQ9yv5,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,error
My Boy Only Breaks His Favorite Toys,2XXwLdtuAcE0HSCu61ijAb,https://open.spotify.com/track/2XXwLdtuAcE0HSCu61ijAb,error
invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,https://open.spotify.com/track/6VsvKPJ4xjVNKpI8VVZ3SV,error
mirrorball,0ZNU020wNYvgW84iljPkPP,https://open.spotify.com/track/0ZNU020wNYvgW84iljPkPP,error
mirrorball,5jQyGzcwqAxwT5QUIMivoX,https://open.spotify.com/track/5jQyGzcwqAxwT5QUIMivoX,error
Out Of The Woods (Taylor's Version),045ZeOHPIzhxxsm8bq5kyE,https://open.spotify.com/track/045ZeOHPIzhxxsm8bq5kyE,error
The Archer,3pHkh7d0lzM2AldUtz2x37,https://open.spotify.com/track/3pHkh7d0lzM2AldUtz2x37,error
"So Long, London",3Vevii7qKqrmW8CcyzBHDl,https://open.spotify.com/track/3Vevii7qKqrmW8CcyzBHDl,error
The Prophecy,18WFFUIsewmA8g31KAeo3e,https://open.spotify.com/track/18WFFUIsewmA8g31KAeo3e,error
All Too Well (Taylor's Version),3nsfB1vus2qaloUdcBZvDu,https://open.spotify.com/track/3nsfB1vus2qaloUdcBZvDu,error
"""Slut!"" (Taylor's Version) (From The Vault)",0CD7DzeCsuPJygddqlUVYa,https://open.spotify.com/track/0CD7DzeCsuPJygddqlUVYa,error
Red (Taylor's Version),4OAuvHryIVv4kMDNSLuPt6,https://open.spotify.com/track/4OAuvHryIVv4kMDNSLuPt6,error
The Smallest Man Who Ever Lived,4GBbcyrbDzwRtQjrsDRywK,https://open.spotify.com/track/4GBbcyrbDzwRtQjrsDRywK,error
You're Losing Me (From The Vault),3CWq0pAKKTWb0K4yiglDc4,https://open.spotify.com/track/3CWq0pAKKTWb0K4yiglDc4,error
Cornelia Street,12M5uqx0ZuwkpLp5rJim1a,https://open.spotify.com/track/12M5uqx0ZuwkpLp5rJim1a,error
But Daddy I Love Him,5og4Qzt92jJzVDkOtSEilb,https://open.spotify.com/track/5og4Qzt92jJzVDkOtSEilb,error
Miss Americana & The Heartbreak Prince,214nt20w5wOxJnY462klLw,https://open.spotify.com/track/214nt20w5wOxJnY462klLw,error
